,,,,,Distance moved,Velocity,Freezing,Freezing,Cruising,Cruising,Bursting,Bursting,Turn angle,Angular velocity,Meander,Meander
T2,Psilocin 10,Trial     6,A6,0:00:00-0:05:00,638.21,2.14828,304,269.36,407,18.96,74,4.2,98.0004,2450.01,5449.16,40258400
T2,Psilocin 10,Trial     6,A6,0:05:00-0:10:00,385.987,1.28731,162,287.36,198,8.72,20,1.12,107.749,2693.72,6655.21,49674500
T2,Psilocin 10,Trial     6,A6,0:10:00-0:15:00,236.061,0.78729,20,298.28,26,1.2,4,0.28,119.012,2975.31,7467.5,55618000
T2,Psilocin 10,Trial     6,A6,0:15:00-0:20:00,560.868,1.87056,256,276.12,356,15.88,47,2.84,100.582,2514.55,5362.14,39974700
T2,Psilocin 10,Trial     6,A6,0:20:00-0:25:00,218.038,0.727376,5,299.72,5,0.2,0,0,118.422,2960.55,7163.19,53487500
T2,Psilocin 10,Trial     6,A6,0:25:00-0:30:00,539.779,1.8007,188,278.6,303,13.96,41,2.6,104.233,2605.84,5784.03,43218300
T2,Psilocin 10,Trial     6,A6,0:30:00-0:35:00,267.73,0.892672,1,300,0,0,0,0,120.011,3000.26,6599.14,49361600
T2,Psilocin 10,Trial     6,A6,0:35:00-0:40:00,280.855,0.936682,3,126.68,5,0.32,2,0.16,119.95,2998.76,6513.13,48327400
T2,Psilocin 10,Trial     6,A6,0:40:00-0:45:00,0.0221966,0.554915,0,0,0,0,0,0,175.102,4377.55,7888.67,7888.67
T2,Psilocin 10,Trial     6,A12,0:00:00-0:05:00,415.003,1.58326,138,261.68,148,7.48,61,3.28,103.25,2581.26,5434.81,35391500
T2,Psilocin 10,Trial     6,A12,0:05:00-0:10:00,239.494,0.799486,6,299.16,6,0.64,4,0.52,115.469,2886.73,6937.15,51619400
T2,Psilocin 10,Trial     6,A12,0:10:00-0:15:00,211.447,0.705199,1,300,0,0,0,0,119.206,2980.15,7531.52,56087200
T2,Psilocin 10,Trial     6,A12,0:15:00-0:20:00,529.699,1.7666,350,273.56,429,17.44,31,1.32,100.941,2523.53,5765.05,42897700
T2,Psilocin 10,Trial     6,A12,0:20:00-0:25:00,256.823,0.856763,43,296.8,48,2.36,10,0.72,113.293,2832.32,7368.16,54907500
T2,Psilocin 10,Trial     6,A12,0:25:00-0:30:00,408.384,1.36237,220,284.52,254,10.8,31,1.48,104.971,2624.28,6204.73,46274900
T2,Psilocin 10,Trial     6,A12,0:30:00-0:35:00,396.031,1.32204,157,289.12,171,7.84,40,2.04,102.207,2555.17,5874.74,43819700
T2,Psilocin 10,Trial     6,A12,0:35:00-0:40:00,239.712,0.800641,56,134.96,65,3.24,17,0.8,110.417,2760.42,8510.39,63223700
T2,Psilocin 10,Trial     6,A12,0:40:00-0:45:00,0.0177525,0.443812,0,0,0,0,0,0,170.689,4267.22,9614.92,9614.92
T2,Psilocin 10,Trial     6,B6,0:00:00-0:05:00,168.916,0.564181,1,299.84,0,0,0,0,122.242,3056.05,7689.39,51557400
T2,Psilocin 10,Trial     6,B6,0:05:00-0:10:00,167.595,0.558949,1,300,0,0,0,0,120.273,3006.83,7185.08,44712700
T2,Psilocin 10,Trial     6,B6,0:10:00-0:15:00,143.293,0.4779,1,300,0,0,0,0,122.058,3051.46,8954.85,58152800
T2,Psilocin 10,Trial     6,B6,0:15:00-0:20:00,618.426,2.06252,324,273.28,398,17.96,66,3.32,97.0525,2426.31,4564.45,34096400
T2,Psilocin 10,Trial     6,B6,0:20:00-0:25:00,256.586,0.855973,8,297.8,26,1.24,2,0.24,119.275,2981.87,6776.1,50664900
T2,Psilocin 10,Trial     6,B6,0:25:00-0:30:00,276.488,0.922365,43,296,59,2.6,9,0.48,116.62,2915.5,6767.58,50513200
T2,Psilocin 10,Trial     6,B6,0:30:00-0:35:00,442.207,1.47442,157,140.44,227,10.12,40,2,105.225,2630.62,6005.89,44785900
T2,Psilocin 10,Trial     6,B6,0:35:00-0:40:00,193.51,0.645376,0,0,0,0,0,0,120.435,3010.87,7136.96,53313100
T2,Psilocin 10,Trial     6,B6,0:40:00-0:45:00,0.0270964,0.67741,0,0,0,0,0,0,172.322,4308.05,6359.6,6359.6
T2,Psilocin 10,Trial     6,B12,0:00:00-0:05:00,717.204,2.57765,431,245.72,516,22.44,86,4.2,81.3853,2034.63,2977.75,20671600
T2,Psilocin 10,Trial     6,B12,0:05:00-0:10:00,603.575,2.01299,337,275.24,400,16.92,56,2.68,92.778,2319.45,4259.27,31850800
T2,Psilocin 10,Trial     6,B12,0:10:00-0:15:00,211.588,0.705671,1,300,0,0,0,0,116.893,2922.32,6903.22,51684400
T2,Psilocin 10,Trial     6,B12,0:15:00-0:20:00,302.918,1.01027,78,294.28,92,4.32,20,1.16,114.93,2873.24,6623.03,49500500
T2,Psilocin 10,Trial     6,B12,0:20:00-0:25:00,250.232,0.834773,19,298.52,22,1.12,9,0.56,118.01,2950.25,7007.7,52326500
T2,Psilocin 10,Trial     6,B12,0:25:00-0:30:00,294.814,0.9835,48,296.12,52,2.76,22,1.32,116.443,2911.08,6777.47,50600600
T2,Psilocin 10,Trial     6,B12,0:30:00-0:35:00,331.794,1.10628,50,295.76,57,2.92,32,1.64,114.72,2867.99,6259.92,46905600
T2,Psilocin 10,Trial     6,B12,0:35:00-0:40:00,279.114,0.930875,26,295.8,30,1.56,15,0.84,117.392,2934.79,6781.55,50685300
T2,Psilocin 10,Trial     6,B12,0:40:00-0:45:00,0.0424088,1.06022,0,0,0,0,0,0,115.148,2878.7,2715.19,2715.19
T2,Psilocin 10,Trial     6,C6,0:00:00-0:05:00,409.383,1.36771,138,288.76,161,7.44,30,1.64,103.47,2586.76,5827.3,43425000
T2,Psilocin 10,Trial     6,C6,0:05:00-0:10:00,246.067,0.82066,17,298.52,23,1.04,3,0.16,117.953,2948.84,6815.39,50911000
T2,Psilocin 10,Trial     6,C6,0:10:00-0:15:00,235.104,0.784099,1,300,0,0,0,0,120.354,3008.85,6448.13,48206200
T2,Psilocin 10,Trial     6,C6,0:15:00-0:20:00,651.687,2.17345,335,271.36,432,19.2,51,3.24,89.2111,2230.28,3984.83,29822500
T2,Psilocin 10,Trial     6,C6,0:20:00-0:25:00,313.324,1.04525,54,295.8,63,2.84,9,0.64,110.915,2772.87,6271.65,46868000
T2,Psilocin 10,Trial     6,C6,0:25:00-0:30:00,665.99,2.22174,359,271,447,19.76,54,3.24,85.0316,2125.79,3634.43,27221900
T2,Psilocin 10,Trial     6,C6,0:30:00-0:35:00,670.614,2.23598,340,272.56,428,19.12,53,3.12,79.7925,1994.81,3496.68,26200600
T2,Psilocin 10,Trial     6,C6,0:35:00-0:40:00,198.407,0.661711,1,31.52,1,0.04,0,0,119.079,2976.97,7460.62,55715900
T2,Psilocin 10,Trial     6,C6,0:40:00-0:45:00,0.0783597,1.95899,0,0,0,0,0,0,170.794,4269.86,2179.62,2179.62
T2,Psilocin 10,Trial     6,C12,0:00:00-0:05:00,463.157,1.54695,187,286.2,206,9.36,35,2.04,105.729,2643.21,5611.4,41799300
T2,Psilocin 10,Trial     6,C12,0:05:00-0:10:00,624.036,2.08123,342,275.44,383,16.96,67,3.64,97.2698,2431.75,4935.3,36856800
T2,Psilocin 10,Trial     6,C12,0:10:00-0:15:00,628.572,2.09636,372,272.76,430,18.64,74,3.28,94.325,2358.12,4720.08,35315600
T2,Psilocin 10,Trial     6,C12,0:15:00-0:20:00,613.41,2.04579,257,274.6,361,17.32,66,4.08,99.7355,2493.39,5172.68,38702000
T2,Psilocin 10,Trial     6,C12,0:20:00-0:25:00,240.095,0.800958,23,298.72,25,1.04,1,0.08,116.792,2919.8,7334.57,54752600
T2,Psilocin 10,Trial     6,C12,0:25:00-0:30:00,389.776,1.30029,107,290.2,135,6.72,33,2.08,112.345,2808.61,6367.23,47620500
T2,Psilocin 10,Trial     6,C12,0:30:00-0:35:00,248.917,0.829943,26,134.6,32,1.64,12,0.64,117.467,2936.68,7884.29,57642000
T2,Psilocin 10,Trial     6,C12,0:35:00-0:40:00,157.229,0.524375,0,0,0,0,0,0,120.684,3017.1,9495.56,67874300
T2,Psilocin 10,Trial     6,C12,0:40:00-0:45:00,0.0169272,0.42318,0,0,0,0,0,0,63.1128,1577.82,3728.49,3728.49
T2,Psilocin 10,Trial     6,D6,0:00:00-0:05:00,393.485,1.31425,105,289.64,136,7.2,46,2.76,111.594,2789.85,6488.79,48360900
T2,Psilocin 10,Trial     6,D6,0:05:00-0:10:00,449.921,1.50054,145,285.92,184,9.36,54,2.96,107.831,2695.77,5957.49,44585900
T2,Psilocin 10,Trial     6,D6,0:10:00-0:15:00,252.041,0.840584,24,297.92,30,1.44,6,0.32,117.474,2936.86,6907.6,51655100
T2,Psilocin 10,Trial     6,D6,0:15:00-0:20:00,592.003,1.9744,255,276.64,328,15,64,3.48,100.673,2516.82,5101.26,38188000
T2,Psilocin 10,Trial     6,D6,0:20:00-0:25:00,248.783,0.829939,14,299,17,0.68,0,0,117.849,2946.21,6551.91,49027900
T2,Psilocin 10,Trial     6,D6,0:25:00-0:30:00,432.372,1.4424,116,288.28,151,7.96,42,2.56,109.896,2747.4,5925.03,44289600
T2,Psilocin 10,Trial     6,D6,0:30:00-0:35:00,279.322,0.931323,28,297.28,37,1.8,6,0.44,115.517,2887.93,6642.59,49759700
T2,Psilocin 10,Trial     6,D6,0:35:00-0:40:00,267.726,0.892898,9,234.28,15,0.72,3,0.12,117.829,2945.72,6530.02,48936000
T2,Psilocin 10,Trial     6,D6,0:40:00-0:45:00,0.00351579,0.0878948,0,0,0,0,0,0,49.4804,1237.01,14073.8,14073.8
T2,Psilocin 10,Trial     6,D12,0:00:00-0:05:00,627.449,2.10159,409,269.28,465,19.72,54,2.52,95.1593,2378.98,4941.19,36732800
T2,Psilocin 10,Trial     6,D12,0:05:00-0:10:00,319.958,1.0671,108,292.88,123,5.12,13,0.56,113.471,2836.77,6627.5,49321900
T2,Psilocin 10,Trial     6,D12,0:10:00-0:15:00,234.379,0.781679,19,298.56,22,1.12,6,0.36,119.396,2984.9,7368.64,54609000
T2,Psilocin 10,Trial     6,D12,0:15:00-0:20:00,471.097,1.57116,249,279.88,314,13.16,33,1.52,107.145,2678.63,5951.8,44430200
T2,Psilocin 10,Trial     6,D12,0:20:00-0:25:00,230.372,0.768523,8,299.36,11,0.44,0,0,119.112,2977.81,7037.23,52518800
T2,Psilocin 10,Trial     6,D12,0:25:00-0:30:00,375.511,1.25271,149,287.96,181,7.68,14,0.76,110.182,2754.56,6162.54,45923300
T2,Psilocin 10,Trial     6,D12,0:30:00-0:35:00,314.379,1.04821,65,294.36,90,4,13,0.76,113.948,2848.71,6502.17,48551700
T2,Psilocin 10,Trial     6,D12,0:35:00-0:40:00,249.345,0.831593,7,256.32,9,0.6,6,0.44,118.737,2968.43,6817.47,50974200
T2,Psilocin 10,Trial     6,D12,0:40:00-0:45:00,0.00441296,0.110324,0,0,0,0,0,0,156.352,3908.79,35430.1,35430.1
T2,Psilocin 10,Trial     6,E6,0:00:00-0:05:00,239.074,0.835222,25,285.16,27,1.08,0,0,117.598,2939.94,6402.28,45616300
T2,Psilocin 10,Trial     6,E6,0:05:00-0:10:00,229.05,0.763907,3,299.84,2,0.08,2,0.08,118.866,2971.64,6676.75,49828600
T2,Psilocin 10,Trial     6,E6,0:10:00-0:15:00,216.227,0.72114,1,300,0,0,0,0,119.856,2996.41,6686.44,49934400
T2,Psilocin 10,Trial     6,E6,0:15:00-0:20:00,888.604,2.96359,569,251.8,732,31.76,84,4.24,85.7505,2143.76,3397.94,25362200
T2,Psilocin 10,Trial     6,E6,0:20:00-0:25:00,538.269,1.79567,177,285.52,223,10.44,47,2.52,103.999,2599.98,4559.41,34136300
T2,Psilocin 10,Trial     6,E6,0:25:00-0:30:00,543.236,1.81223,250,280.56,294,13.6,63,3.12,107.712,2692.81,4860.45,36268700
T2,Psilocin 10,Trial     6,E6,0:30:00-0:35:00,448.217,1.49445,154,258.48,177,7.68,28,1.36,106.286,2657.14,4712.9,35163000
T2,Psilocin 10,Trial     6,E6,0:35:00-0:40:00,267.367,0.891697,0,0,0,0,0,0,120.133,3003.34,5703.49,42696300
T2,Psilocin 10,Trial     6,E6,0:40:00-0:45:00,0.019418,0.48545,0,0,0,0,0,0,24.7018,617.545,1272.11,1272.11
T2,Psilocin 10,Trial     6,E12,0:00:00-0:05:00,279.77,0.956151,28,296.64,39,2.36,12,1.2,117.214,2930.34,7638.02,54642400
T2,Psilocin 10,Trial     6,E12,0:05:00-0:10:00,206.104,0.687379,9,299.48,10,0.4,1,0.04,118.021,2950.53,8198.74,61359400
T2,Psilocin 10,Trial     6,E12,0:10:00-0:15:00,216.322,0.721457,18,298.84,20,0.8,2,0.08,119.169,2979.24,7847.22,58587400
T2,Psilocin 10,Trial     6,E12,0:15:00-0:20:00,603.793,2.01372,258,273.8,374,17.2,64,3.64,100.004,2500.1,5331.52,39874500
T2,Psilocin 10,Trial     6,E12,0:20:00-0:25:00,299.32,0.998532,69,295,83,3.44,4,0.2,113.341,2833.52,6545.88,48995900
T2,Psilocin 10,Trial     6,E12,0:25:00-0:30:00,501.274,1.67225,179,282.36,250,11.76,41,2.6,105.655,2641.36,5697.6,42640800
T2,Psilocin 10,Trial     6,E12,0:30:00-0:35:00,402.639,1.34249,133,288.36,181,7.8,16,0.84,108.616,2715.4,5733.24,42970600
T2,Psilocin 10,Trial     6,E12,0:35:00-0:40:00,273.78,0.913086,39,247.48,60,2.44,1,0.04,116.084,2902.09,7077.59,52940400
T2,Psilocin 10,Trial     6,E12,0:40:00-0:45:00,0.0615501,1.53875,0,0,0,0,0,0,106.58,2664.49,1731.59,1731.59
T2,Psilocin 10,Trial     6,F6,0:00:00-0:05:00,274.798,0.91783,47,296.2,56,2.56,9,0.44,114.032,2850.81,6311.89,45275200
T2,Psilocin 10,Trial     6,F6,0:05:00-0:10:00,228.072,0.760647,1,300,0,0,0,0,118.162,2954.05,6389.63,47858300
T2,Psilocin 10,Trial     6,F6,0:10:00-0:15:00,296.604,0.989209,1,300,0,0,0,0,116.349,2908.73,5042.65,37789600
T2,Psilocin 10,Trial     6,F6,0:15:00-0:20:00,967.22,3.22579,565,247.28,781,34.16,103,5.12,72.4946,1812.37,2826.33,21098500
T2,Psilocin 10,Trial     6,F6,0:20:00-0:25:00,287.181,0.958036,11,298.96,15,0.72,3,0.12,117.008,2925.19,5679.61,42500500
T2,Psilocin 10,Trial     6,F6,0:25:00-0:30:00,1100.87,3.67252,616,240.24,888,39.4,122,6.8,63.9714,1599.29,1946.1,14564600
T2,Psilocin 10,Trial     6,F6,0:30:00-0:35:00,997.871,3.32712,586,244.88,846,36.28,75,3.92,61.7794,1544.48,1664.64,12469800
T2,Psilocin 10,Trial     6,F6,0:35:00-0:40:00,355.734,1.18641,124,43.52,167,7.36,29,1.36,106.222,2655.54,6871.6,51007900
T2,Psilocin 10,Trial     6,F6,0:40:00-0:45:00,0.0244973,0.612432,0,0,0,0,0,0,36.565,914.126,1492.62,1492.62
T2,Psilocin 10,Trial     6,F12,0:00:00-0:05:00,295.425,1.55848,92,216.12,104,5.28,37,2.12,108.86,2721.5,5870.29,27608000
T2,Psilocin 10,Trial     6,F12,0:05:00-0:10:00,350.3,1.16829,76,293.48,93,4.48,28,1.56,113.707,2842.68,6407.39,47978600
T2,Psilocin 10,Trial     6,F12,0:10:00-0:15:00,197.435,0.658469,4,299.8,4,0.16,0,0,119.916,2997.89,8515.84,63613300
T2,Psilocin 10,Trial     6,F12,0:15:00-0:20:00,870.839,2.90435,411,260.2,551,26.6,132,7.8,92.5751,2314.38,4348.11,32558700
T2,Psilocin 10,Trial     6,F12,0:20:00-0:25:00,216.995,0.723897,15,298.72,17,0.84,3,0.2,117.841,2946.02,7758,58022100
T2,Psilocin 10,Trial     6,F12,0:25:00-0:30:00,727.518,2.427,323,267.76,437,21.92,93,5.92,96.3167,2407.92,4901.46,36662900
T2,Psilocin 10,Trial     6,F12,0:30:00-0:35:00,669.111,2.23096,337,270.44,421,19.76,84,4.84,96.001,2400.03,5014.01,37464700
T2,Psilocin 10,Trial     6,F12,0:35:00-0:40:00,626.033,2.08789,304,270.4,349,16.12,83,4.4,97.7173,2442.93,4987.87,37309300
T2,Psilocin 10,Trial     6,F12,0:40:00-0:45:00,0.0236234,0.590584,0,0,0,0,0,0,3.84491,96.1227,162.759,162.759
T2,Psilocin 10,Trial     6,G6,0:00:00-0:05:00,212.585,0.716256,13,299.2,13,0.52,1,0.04,118.139,2953.47,7747.47,56850900
T2,Psilocin 10,Trial     6,G6,0:05:00-0:10:00,226.507,0.755427,1,300,0,0,0,0,118.648,2966.2,6706.77,50119700
T2,Psilocin 10,Trial     6,G6,0:10:00-0:15:00,220.36,0.734924,2,299.96,1,0.04,0,0,118.248,2956.2,7141.61,53176400
T2,Psilocin 10,Trial     6,G6,0:15:00-0:20:00,824.258,2.74899,503,253.64,674,29.52,112,5.24,86.601,2165.03,4469.16,33107600
T2,Psilocin 10,Trial     6,G6,0:20:00-0:25:00,327.685,1.09316,62,293.72,89,4.28,19,1.2,113.45,2836.26,6481.14,48025200
T2,Psilocin 10,Trial     6,G6,0:25:00-0:30:00,626.48,2.0905,322,270.2,432,19.52,73,3.8,99.2865,2482.16,5434.29,40050700
T2,Psilocin 10,Trial     6,G6,0:30:00-0:35:00,784.374,2.61528,405,261.36,562,25.24,84,4.52,86.4781,2161.95,3946.16,29410800
T2,Psilocin 10,Trial     6,G6,0:35:00-0:40:00,283.99,0.94714,41,162.08,59,2.64,8,0.56,114.469,2861.74,6404.26,46962400
T2,Psilocin 10,Trial     6,G6,0:40:00-0:45:00,0.00996973,0.249243,0,0,0,0,0,0,165.795,4144.88,16629.8,16629.8
T2,Psilocin 10,Trial     6,H6,0:00:00-0:05:00,310.23,1.03617,52,296.32,56,2.6,15,0.76,113.759,2843.98,6128.9,45458000
T2,Psilocin 10,Trial     6,H6,0:05:00-0:10:00,234.66,0.782616,2,299.96,1,0.04,0,0,116.302,2907.54,6634.07,49583000
T2,Psilocin 10,Trial     6,H6,0:10:00-0:15:00,228.687,0.762697,1,300,0,0,0,0,117.247,2931.18,6292.8,46969500
T2,Psilocin 10,Trial     6,H6,0:15:00-0:20:00,984.196,3.2824,503,248.4,723,33.32,113,6.84,68.2998,1707.5,2339.3,17512000
T2,Psilocin 10,Trial     6,H6,0:20:00-0:25:00,285.741,0.953233,27,297.96,32,1.4,7,0.4,113.833,2845.84,6029.3,44972500
T2,Psilocin 10,Trial     6,H6,0:25:00-0:30:00,1000.88,3.33895,509,246.92,746,34.04,110,6.92,67.3186,1682.97,2468.07,18471000
T2,Psilocin 10,Trial     6,H6,0:30:00-0:35:00,735.345,2.4518,371,268.2,474,21.48,69,4.08,74.9078,1872.7,3064.45,22943500
T2,Psilocin 10,Trial     6,H6,0:35:00-0:40:00,194.41,0.648379,9,15.28,9,0.4,2,0.12,118.362,2959.06,8177.44,61085500
T2,Psilocin 10,Trial     6,H6,0:40:00-0:45:00,0.00930415,0.232604,0,0,0,0,0,0,112.083,2802.07,12046.5,12046.5
T2,Psilocin 10,Trial     6,H12,0:00:00-0:05:00,255.636,0.853826,50,296.04,60,2.48,2,0.08,115.642,2891.06,7391.95,54922200
T2,Psilocin 10,Trial     6,H12,0:05:00-0:10:00,181.886,0.606609,3,299.92,2,0.08,0,0,119.557,2988.92,8432.14,62397900
T2,Psilocin 10,Trial     6,H12,0:10:00-0:15:00,322.855,1.07676,98,291.92,119,5.56,32,1.72,111.406,2785.14,7094.45,52867800
T2,Psilocin 10,Trial     6,H12,0:15:00-0:20:00,847.05,2.82501,404,258.84,570,26.68,136,7.4,88.7112,2217.78,4648.27,34797000
T2,Psilocin 10,Trial     6,H12,0:20:00-0:25:00,242.088,0.807607,21,298.68,22,0.88,0,0,117.943,2948.58,7130.54,53329300
T2,Psilocin 10,Trial     6,H12,0:25:00-0:30:00,657.103,2.1921,289,271.2,408,19.32,76,4.92,98.0657,2451.64,5262.58,39332600
T2,Psilocin 10,Trial     6,H12,0:30:00-0:35:00,275.494,0.918559,37,261.92,53,2.48,9,0.64,114.638,2865.94,7233.89,54116700
T2,Psilocin 10,Trial     6,H12,0:35:00-0:40:00,203.608,0.679056,0,0,0,0,0,0,119.721,2993.02,8687.01,64892000
T2,Psilocin 10,Trial     6,H12,0:40:00-0:45:00,0.0360713,0.901783,0,0,0,0,0,0,172.896,4322.4,4793.17,4793.17
T2,Psilocin Vehicle,Trial     6,A1,0:00:00-0:05:00,808.587,2.93562,532,232.92,677,29.08,77,4.12,67.315,1682.88,2505.22,17165800
T2,Psilocin Vehicle,Trial     6,A1,0:05:00-0:10:00,680.723,2.27029,452,266.88,540,22.68,41,1.96,78.558,1963.95,3244.55,24246500
T2,Psilocin Vehicle,Trial     6,A1,0:10:00-0:15:00,704.428,2.34935,475,264.6,576,24.04,47,2.44,76.1242,1903.1,3076.64,22985600
T2,Psilocin Vehicle,Trial     6,A1,0:15:00-0:20:00,514.487,1.75019,218,277.44,328,14.48,34,2.08,98.9238,2473.09,5371.77,39160200
T2,Psilocin Vehicle,Trial     6,A1,0:20:00-0:25:00,211.676,0.70615,14,298.52,23,0.96,2,0.08,117.284,2932.11,7233.97,53770100
T2,Psilocin Vehicle,Trial     6,A1,0:25:00-0:30:00,817.027,2.72633,433,254.12,669,28.96,71,3.8,80.3444,2008.61,3749.3,27973500
T2,Psilocin Vehicle,Trial     6,A1,0:30:00-0:35:00,627.562,2.09243,320,156.24,464,19.92,48,2.24,87.2188,2180.47,4336.94,32384000
T2,Psilocin Vehicle,Trial     6,A1,0:35:00-0:40:00,215.736,0.719502,0,0,0,0,0,0,119.901,2997.52,6268.8,46558400
T2,Psilocin Vehicle,Trial     6,A1,0:40:00-0:45:00,0.0194511,0.486277,0,0,0,0,0,0,134.292,3357.29,6904.07,6904.07
T2,Psilocin Vehicle,Trial     6,A7,0:00:00-0:05:00,849.312,3.05508,538,258.24,655,28.64,79,4.24,75.9048,1897.62,2404.91,16634800
T2,Psilocin Vehicle,Trial     6,A7,0:05:00-0:10:00,1089.94,3.63508,736,240.96,911,40.6,108,6,66.7551,1668.88,1657.77,12420000
T2,Psilocin Vehicle,Trial     6,A7,0:10:00-0:15:00,1002.35,3.34785,694,246.12,852,36.52,76,3.76,64.3775,1609.44,1556.88,11633000
T2,Psilocin Vehicle,Trial     6,A7,0:15:00-0:20:00,504.66,1.6831,296,278.56,340,14.4,33,1.68,107.37,2684.25,5421.54,40385100
T2,Psilocin Vehicle,Trial     6,A7,0:20:00-0:25:00,289.756,0.966628,18,298.84,19,0.92,3,0.16,113.824,2845.6,5831.47,43543600
T2,Psilocin Vehicle,Trial     6,A7,0:25:00-0:30:00,495.633,1.65343,250,280.72,292,12.56,35,1.72,105.867,2646.68,5416.39,40276300
T2,Psilocin Vehicle,Trial     6,A7,0:30:00-0:35:00,296.539,0.989121,81,294.4,91,4.24,13,0.84,113.298,2832.46,6781.51,50732500
T2,Psilocin Vehicle,Trial     6,A7,0:35:00-0:40:00,241.074,0.804009,9,290.96,9,0.6,6,0.4,118.807,2970.18,6615.48,49470500
T2,Psilocin Vehicle,Trial     6,A7,0:40:00-0:45:00,0.0390512,0.976281,0,0,0,0,0,0,177.413,4435.33,4543.09,4543.09
T2,Psilocin Vehicle,Trial     6,B7,0:00:00-0:05:00,213.309,0.829738,20,298.52,22,0.92,2,0.08,114.745,2868.62,6536.85,41862000
T2,Psilocin Vehicle,Trial     6,B7,0:05:00-0:10:00,254.863,0.849998,8,299.44,9,0.36,0,0,112.22,2805.51,6029.19,45134500
T2,Psilocin Vehicle,Trial     6,B7,0:10:00-0:15:00,256.262,0.854662,15,299.16,16,0.64,0,0,114.996,2874.89,6341.43,47402200
T2,Psilocin Vehicle,Trial     6,B7,0:15:00-0:20:00,631.033,2.10457,278,275.64,346,16.6,67,3.84,97.176,2429.4,4297.44,32170600
T2,Psilocin Vehicle,Trial     6,B7,0:20:00-0:25:00,290.78,0.970044,32,297.24,39,2,11,0.72,113.896,2847.41,6495.38,48572400
T2,Psilocin Vehicle,Trial     6,B7,0:25:00-0:30:00,583.393,1.9462,204,281.16,268,12.88,47,3,92.8453,2321.13,4244.06,31745500
T2,Psilocin Vehicle,Trial     6,B7,0:30:00-0:35:00,408.038,1.36049,107,291.48,130,5.64,19,0.92,104.927,2623.17,4754.25,35604600
T2,Psilocin Vehicle,Trial     6,B7,0:35:00-0:40:00,385.808,1.28671,78,279.16,93,4.48,24,1.32,109.923,2748.08,5277.15,39515300
T2,Psilocin Vehicle,Trial     6,B7,0:40:00-0:45:00,0.0729459,1.82365,0,0,0,0,0,0,178.054,4451.34,2440.9,2440.9
T2,Psilocin Vehicle,Trial     6,C1,0:00:00-0:05:00,354.245,1.48493,139,257.08,159,7.12,35,1.8,102.814,2570.34,5382.85,31936400
T2,Psilocin Vehicle,Trial     6,C1,0:05:00-0:10:00,335.054,1.11744,103,293,112,4.88,22,1,109.571,2739.27,5922.51,44300300
T2,Psilocin Vehicle,Trial     6,C1,0:10:00-0:15:00,253.305,0.844802,8,299.24,11,0.56,4,0.16,118.879,2971.98,6480.75,48359400
T2,Psilocin Vehicle,Trial     6,C1,0:15:00-0:20:00,794.233,2.64886,406,263.04,532,24.16,97,5.28,86.5525,2163.81,3943.43,29520500
T2,Psilocin Vehicle,Trial     6,C1,0:20:00-0:25:00,468.415,1.56263,182,287.32,197,8.56,39,1.92,105.293,2632.31,4907.5,36713000
T2,Psilocin Vehicle,Trial     6,C1,0:25:00-0:30:00,889.299,2.9667,483,259.48,581,26.92,147,7.64,84.2028,2105.07,3568.1,26710800
T2,Psilocin Vehicle,Trial     6,C1,0:30:00-0:35:00,1094.98,3.65091,658,244.96,807,36.32,173,8.52,66.885,1672.13,1845.01,13832000
T2,Psilocin Vehicle,Trial     6,C1,0:35:00-0:40:00,417.313,1.39178,121,288.04,138,6.52,47,2.12,108.585,2714.62,5381.54,40318500
T2,Psilocin Vehicle,Trial     6,C1,0:40:00-0:45:00,0.00751215,0.187804,0,0,0,0,0,0,139.6,3490,18583.2,18583.2
T2,Psilocin Vehicle,Trial     6,C7,0:00:00-0:05:00,728.764,2.43473,372,266.8,499,22.36,95,4.92,94.9209,2373.02,4703.19,34968200
T2,Psilocin Vehicle,Trial     6,C7,0:05:00-0:10:00,662.145,2.20833,368,269.92,464,20.52,72,3.84,96.0058,2400.14,4552.22,33991500
T2,Psilocin Vehicle,Trial     6,C7,0:10:00-0:15:00,365.338,1.21844,103,290.04,147,6.44,17,1.08,108.413,2710.32,6094.68,45490700
T2,Psilocin Vehicle,Trial     6,C7,0:15:00-0:20:00,523.083,1.74454,230,280.72,286,13.24,58,3.2,102.884,2572.09,5679.14,42349300
T2,Psilocin Vehicle,Trial     6,C7,0:20:00-0:25:00,334.936,1.11735,73,294.04,88,4.24,17,1.04,112.786,2819.65,6119.19,45753200
T2,Psilocin Vehicle,Trial     6,C7,0:25:00-0:30:00,496.074,1.6549,174,284.4,222,10.44,42,2.48,105.878,2646.95,5541.31,41382500
T2,Psilocin Vehicle,Trial     6,C7,0:30:00-0:35:00,319.078,1.06388,76,294.6,86,3.64,11,0.52,114.725,2868.13,6726.2,50278300
T2,Psilocin Vehicle,Trial     6,C7,0:35:00-0:40:00,259.845,0.866613,17,296.16,20,1.12,9,0.52,118.458,2961.46,7241.62,54196300
T2,Psilocin Vehicle,Trial     6,C7,0:40:00-0:45:00,0.0365449,0.913623,0,0,0,0,0,0,170.521,4263.02,4666.07,4666.07
T2,Psilocin Vehicle,Trial     6,D1,0:00:00-0:05:00,702.017,2.37232,370,264.48,457,22.12,109,6.16,96.254,2406.35,5343.11,39282500
